thread_id,agent_path,task_group,turn_id,started_at,started_at_local,completed_at,completed_at_local,duration_seconds,time_to_first_token_seconds,outcome,model,reasoning_effort,error,result_sha256,result_excerpt
01a082c9-e680-7731-a733-e117b97df247,/root/s3_tracked_spec_review,P1-04,01a082d5-32f0-7300-8f2d-a257ce994d6e,2026-09-08T21:03:25Z,2026-09-08T23:03:25+02:00,2026-09-08T21:04:55Z,2026-09-08T23:04:55+02:00,89.83,2.324,completed,gpt-5.6-sol,xhigh,,a82601d75cad87dcddf6c92e30b11d24d8e724936b63760f4b45124f4422b71b,
01a082dd-6838-75b3-af7b-6468dd1baf1b,/root/s3_exact_head_ci,shared recovery contracts,01a082dd-693d-7c22-a7fc-ac1933b1a3e9,2026-09-08T21:12:23Z,2026-09-08T23:12:23+02:00,2026-09-08T21:15:08Z,2026-09-08T23:15:08+02:00,165.167,2.968,completed,gpt-5.6-luna,low,,6a4b2beebbda11a9778202621d3227040ebc1a37ab17fe1d22f42aa79bd9e55b,
01a082e2-a077-7260-af48-b13c049efc59,/root/c2_transition_correction_writer,P1-04,01a082e2-a172-7250-a7b7-3a4dcba7bc39,2026-09-08T21:18:05Z,2026-09-08T23:18:05+02:00,2026-09-08T21:25:59Z,2026-09-08T23:25:59+02:00,473.897,3.596,completed,gpt-5.6-terra,high,,b083e0818bfb00a70d568f55c855b78ff4e7a86eb6c00214c3baaa25f224be8b,
01a082e2-a077-7260-af48-b13c049efc59,/root/c2_transition_correction_writer,shared C2,01a082ea-5483-7870-82ea-b46eaec0891c,2026-09-08T21:26:30Z,2026-09-08T23:26:30+02:00,2026-09-08T21:33:04Z,2026-09-08T23:33:04+02:00,394.423,1.757,completed,gpt-5.6-terra,high,,3830714a17219ff19a20c5ad4522dbf875d78307512aa8f9d937faa17b354786,
01a082e2-a077-7260-af48-b13c049efc59,/root/c2_transition_correction_writer,shared C2,01a082f4-2a6c-7be3-ad4b-226827197a5d,2026-09-08T21:37:14Z,2026-09-08T23:37:14+02:00,2026-09-08T21:39:04Z,2026-09-08T23:39:04+02:00,110.107,2.772,completed,gpt-5.6-terra,high,,3930a047c5fb1d26c6c5cce175d54d130cd6da981e821b781c907af3853865ab,
01a082fc-398e-7540-bb78-915b334076ee,/root/c2_dotnet_toolchain_diagnosis,shared C2,01a082fc-3a80-7823-8d97-703b273cd500,2026-09-08T21:46:03Z,2026-09-08T23:46:03+02:00,2026-09-08T21:57:26Z,2026-09-08T23:57:26+02:00,683.35,9.039,completed,gpt-5.6-sol,high,,cf093abd68fd0b0e9cc5726c938573e9b2a8e6a2c935e7df050cb9e202fc9cd5,
01a08309-f688-7fe0-ac59-706d6c5e0038,/root/c2_test_fix_writer,shared C2,01a08309-f781-7e20-aac7-354e56907d5a,2026-09-08T22:01:03Z,2026-09-09T00:01:03+02:00,2026-09-08T22:02:16Z,2026-09-09T00:02:16+02:00,72.384,7.003,completed,gpt-5.6-terra,medium,,17dd143524de506c003aeef61147f9f9c64288c3e4c1920911bbe25fda4eb5fb,
01a0830f-a142-7841-bf9b-c8471a8c4b05,/root/c2_hidden_build_diagnosis,shared C2,01a0830f-a244-7a21-8db8-70948474ca01,2026-09-08T22:07:15Z,2026-09-09T00:07:15+02:00,2026-09-08T22:10:08Z,2026-09-09T00:10:08+02:00,173.832,9.79,completed,gpt-5.6-sol,high,,79c91fc11f02a54b4583430b149cc966b885288a7ff6a5e636a87c8fe798644e,
01a08315-98d4-7140-8b74-62691ca6771f,/root/c2_compile_fix_test_writer,shared C2,01a08315-99de-7290-b9c5-be2401c61823,2026-09-08T22:13:46Z,2026-09-09T00:13:46+02:00,2026-09-08T22:16:46Z,2026-09-09T00:16:46+02:00,180.824,5.305,completed,gpt-5.6-terra,medium,,8c1d0b40ac040f720e08eec9fe98bc99a5a352b15eb98ba475fb0be7cb36408b,
01a08315-98d4-7140-8b74-62691ca6771f,/root/c2_compile_fix_test_writer,shared C2,01a0831a-dc20-7280-aebb-a33496b1f126,2026-09-08T22:19:30Z,2026-09-09T00:19:30+02:00,2026-09-08T22:25:48Z,2026-09-09T00:25:48+02:00,377.686,2.659,completed,gpt-5.6-terra,medium,,ceaef9f341b17c464e7a591eb997069b63d67aceb802c6856e2d217d9bf251be,
01a08324-d13d-70f1-9b55-4e10cfa5ff04,/root/c2_corrected_incremental_review,P1-04,01a08324-d275-7f42-a9b1-a2c66fe08388,2026-09-08T22:30:23Z,2026-09-09T00:30:23+02:00,2026-09-08T22:47:25Z,2026-09-09T00:47:25+02:00,1022.23,6.649,completed,gpt-5.6-sol,xhigh,,2a0cfcab97e6151117261bdf3f2b1a189ecea71297ee2df3417b6f419937acd2,
01a08324-d13d-70f1-9b55-4e10cfa5ff04,/root/c2_corrected_incremental_review,P1-04,01a083f7-7150-7b71-853f-111949f29fbc,2026-09-09T02:20:26Z,2026-09-09T04:20:26+02:00,2026-09-09T02:33:10Z,2026-09-09T04:33:10+02:00,763.609,6.996,completed,gpt-5.6-sol,xhigh,,4843e0f24bd1d304a80fc2d99a80f08bd40e0a6fb73a05b381c0188a6f3c90b8,
01a08324-d13d-70f1-9b55-4e10cfa5ff04,/root/c2_corrected_incremental_review,P1-04,01a08411-addb-7cf3-ab42-dc57ef01cf41,2026-09-09T02:49:06Z,2026-09-09T04:49:06+02:00,2026-09-09T02:50:22Z,2026-09-09T04:50:22+02:00,76.129,5.412,completed,gpt-5.6-sol,xhigh,,bb32e29512191f6ff2dc835634ffa0956f3bd067b0aa284a50221b8e086466d1,
01a08337-836b-7cd1-864f-4d55a6d7c2cf,/root/c2_incremental_correction_writer,shared C2,01a08337-847d-7962-8938-4cad68d72dab,2026-09-08T22:50:48Z,2026-09-09T00:50:48+02:00,2026-09-08T22:56:46Z,2026-09-09T00:56:46+02:00,357.192,3.699,completed,gpt-5.6-terra,high,,d7742d8c82916fed007c79f9f3d602dae7cecc43d506e85167ca4ff0f1defdd4,
01a08337-836b-7cd1-864f-4d55a6d7c2cf,/root/c2_incremental_correction_writer,shared C2,01a0833d-73d0-70c3-b221-94bb6da06902,2026-09-08T22:57:17Z,2026-09-09T00:57:17+02:00,2026-09-08T23:02:57Z,2026-09-09T01:02:57+02:00,339.391,2.43,completed,gpt-5.6-terra,high,,29aaa1acaa006ad9c0d96f47739e7bb746ce255c1551ae801f40b4e18acdf301,
01a08337-836b-7cd1-864f-4d55a6d7c2cf,/root/c2_incremental_correction_writer,P1-04,01a08343-03d1-72b0-9282-38a694d4e93f,2026-09-08T23:03:22Z,2026-09-09T01:03:22+02:00,2026-09-08T23:05:04Z,2026-09-09T01:05:04+02:00,102.638,17.594,completed,gpt-5.6-terra,high,,ec6e5ca3384538b5aaa8e641afe4235824d8feefeaaaef6dcac1cb78b6e3415c,
01a08347-3a47-7271-810f-1d585b90d653,/root/c2_correction_test_verifier,shared C2,01a08347-3b87-7f72-a9d5-c766ded673e5,2026-09-08T23:07:58Z,2026-09-09T01:07:58+02:00,2026-09-08T23:09:48Z,2026-09-09T01:09:48+02:00,109.781,3.693,completed,gpt-5.6-terra,medium,,1d178a3475caae98f803f82b732006af39233b4e38bafd7722a4b883a8cedaa0,
01a08347-3a47-7271-810f-1d585b90d653,/root/c2_correction_test_verifier,shared C2,01a08349-f3c2-7c12-a7e0-b93d3c06a659,2026-09-08T23:10:56Z,2026-09-09T01:10:56+02:00,2026-09-08T23:12:25Z,2026-09-09T01:12:25+02:00,88.264,3.29,completed,gpt-5.6-terra,medium,,c27d53ce6547733a31f01cc7ff916787d5453468afb47952011f515ef18de3e1,
01a08347-3a47-7271-810f-1d585b90d653,/root/c2_correction_test_verifier,shared C2,01a08351-abde-7692-8f5d-f8ce0a4db05e,2026-09-08T23:19:22Z,2026-09-09T01:19:22+02:00,2026-09-08T23:21:59Z,2026-09-09T01:21:59+02:00,156.455,2.458,completed,gpt-5.6-terra,medium,,3a91873c46ca355245b4933dcb2212d1d42ef9d2ef73a84ec76a5be71c4c5c6b,
01a0834d-bf14-7c01-b62f-02585050e82e,/root/c2_fixture_compile_writer,shared C2,01a0834d-c01b-72c3-b6ac-11daaa8d8f33,2026-09-08T23:15:05Z,2026-09-09T01:15:05+02:00,2026-09-08T23:16:33Z,2026-09-09T01:16:33+02:00,87.798,3.169,completed,gpt-5.6-terra,medium,,6882814a03adf31e2d2b4292657b39a26fb0bdcd31f23609348ed626cf195525,
01a08357-1324-7630-a47a-45d4b984cb07,/root/c2_targeted_failure_diagnosis,P1-04,01a08357-14bd-7992-8d64-fd1075df074d,2026-09-08T23:25:17Z,2026-09-09T01:25:17+02:00,2026-09-08T23:37:15Z,2026-09-09T01:37:15+02:00,718.257,6.291,completed,gpt-5.6-sol,high,,82f633194132b749b75468a2b9ce483acc7d4050df186e01f514f1ec14549553,
01a0836d-c0b9-7e92-a009-32becfcbe401,/root/c2_fixture_isolation_writer,shared C2,01a0836d-c1c2-74b3-9c71-139874c2d4e6,2026-09-08T23:50:03Z,2026-09-09T01:50:03+02:00,2026-09-08T23:54:05Z,2026-09-09T01:54:05+02:00,241.798,3.551,completed,gpt-5.6-terra,medium,,106d16b66bf90e8f0497618fcff605e672481386b175f8f34a0e475d23e13db2,
01a0836d-c0b9-7e92-a009-32becfcbe401,/root/c2_fixture_isolation_writer,shared C2,01a08384-c74f-7121-8cbf-092097060f2c,2026-09-09T00:15:12Z,2026-09-09T02:15:12+02:00,2026-09-09T00:16:32Z,2026-09-09T02:16:32+02:00,80.525,1.921,completed,gpt-5.6-terra,medium,,bbdf27fff314ac606fbaf794f536cbe4c23db72ae0cd4b8809829a88a3d6f827,
01a08374-a0d6-7f13-9143-1623399bbbf2,/root/c2_correction_test_verifier_2,shared C2,01a08374-a1e7-70e0-b32c-e37cc7ec2896,2026-09-08T23:57:34Z,2026-09-09T01:57:34+02:00,2026-09-08T23:58:44Z,2026-09-09T01:58:44+02:00,70.011,2.525,completed,gpt-5.6-luna,low,,932506abb0884e86ffe419b4ac6b62fd444e2b335564365c1c808f04872a96eb,
01a08379-548a-7763-853e-cc34ac423aa9,/root/c2_opaque_build_diagnosis,shared C2,01a08379-55d0-7773-b042-8ee24d8f81c7,2026-09-09T00:02:42Z,2026-09-09T02:02:42+02:00,2026-09-09T00:09:59Z,2026-09-09T02:09:59+02:00,436.899,5.51,completed,gpt-5.6-sol,high,,06d733e75a8baf1f0d1c080961048ea0cd7d7d55b567f92bdb23baf6030a9257,
01a08379-548a-7763-853e-cc34ac423aa9,/root/c2_opaque_build_diagnosis,shared C2,01a0838d-d346-78e2-a91a-52700570c9c5,2026-09-09T00:25:05Z,2026-09-09T02:25:05+02:00,2026-09-09T00:27:21Z,2026-09-09T02:27:21+02:00,136.246,2.972,completed,gpt-5.6-sol,high,,a171fc14cc6669426930daa5df2799d7e7159d3402af52407867d67dfcbcf946,
01a08389-7999-7521-b90a-7477f9323407,/root/c2_full_test_verifier,shared C2,01a08389-7ab7-7133-b76a-d94138d17e60,2026-09-09T00:20:20Z,2026-09-09T02:20:20+02:00,2026-09-09T00:21:12Z,2026-09-09T02:21:12+02:00,51.788,2.72,completed,gpt-5.6-luna,low,,f01600f5acc8c04f69a716ffbd207a04df5020283868831e3cfb9dc24a9d2537,
01a08389-7999-7521-b90a-7477f9323407,/root/c2_full_test_verifier,shared C2,01a0838a-a117-7f32-b0e4-bad5faa507ad,2026-09-09T00:21:35Z,2026-09-09T02:21:35+02:00,2026-09-09T00:22:16Z,2026-09-09T02:22:16+02:00,41.286,2.191,completed,gpt-5.6-luna,low,,423daff43c90738e23607febfae580e90fd292f205cbd6067cdeb683a70833af,
01a08392-1773-7ca1-a3d2-b5005769bc8c,/root/c2_multikey_syntax_writer,shared C2,01a08392-1874-7a23-8efb-51a0798431f7,2026-09-09T00:29:44Z,2026-09-09T02:29:44+02:00,2026-09-09T00:30:33Z,2026-09-09T02:30:33+02:00,48.725,3.449,completed,gpt-5.6-terra,medium,,ff62de0b1b619d9ca795c1a909c7b355df3e2e1eeb01c92293a7c46f214b5e8f,
01a08395-1669-7742-a310-45eefe21ea28,/root/c2_postsyntax_test_verifier,shared C2,01a08395-1786-7922-96c2-88bdb2eb4a45,2026-09-09T00:33:01Z,2026-09-09T02:33:01+02:00,2026-09-09T00:34:10Z,2026-09-09T02:34:10+02:00,68.988,3.414,completed,gpt-5.6-luna,low,,9192e03b5b6d02f2b4eacf496ecc2aefd1e4ca4a544e28981b459877809fad2f,
01a08398-6b21-7cc0-bfa7-8be27c76d822,/root/c2_array_build_diagnosis,shared C2,01a08398-6c2a-75b1-b82c-59dfc30e41b5,2026-09-09T00:36:39Z,2026-09-09T02:36:39+02:00,2026-09-09T00:42:59Z,2026-09-09T02:42:59+02:00,379.427,6.787,completed,gpt-5.6-sol,high,,0111c994c31a2be8d1263065045a52eec8f286ae67a13a2f60f24122e07c98ce,
01a083a1-360c-7712-9b3e-9cbf832ee708,/root/c2_controlled_test_verifier,shared C2,01a083a1-3706-7fd1-ae14-f0730650edcf,2026-09-09T00:46:15Z,2026-09-09T02:46:15+02:00,2026-09-09T00:47:22Z,2026-09-09T02:47:22+02:00,67.135,2.864,completed,gpt-5.6-luna,low,,0af74a4c2a75cbb11b1df748f09518421cb93d8888d5adf0b7474d81d051509c,
01a083a1-360c-7712-9b3e-9cbf832ee708,/root/c2_controlled_test_verifier,shared C2,01a083a2-a063-7c03-9f64-2d910628ab7e,2026-09-09T00:47:48Z,2026-09-09T02:47:48+02:00,2026-09-09T00:49:01Z,2026-09-09T02:49:01+02:00,73.283,1.445,completed,gpt-5.6-luna,low,,010e004d812aa6ce4a88b706bc52d92fd072f2f18e2bd9ed655cfe4b6cf9fce3,
01a083a1-360c-7712-9b3e-9cbf832ee708,/root/c2_controlled_test_verifier,shared C2,01a083a4-0f1d-7180-8f0e-a50de5495e9e,2026-09-09T00:49:22Z,2026-09-09T02:49:22+02:00,2026-09-09T00:49:46Z,2026-09-09T02:49:46+02:00,24.649,2.291,completed,gpt-5.6-luna,low,,ee93e81eee35eebaccb44dd4b7da1b3037af27fc31dc2b51f648ae844fb2318d,
01a083a8-148e-7c03-98a9-c13f1a455349,/root/c2_postfixture_failure_diagnosis,shared C2,01a083a8-159b-7b31-b155-348cd34e3324,2026-09-09T00:53:46Z,2026-09-09T02:53:46+02:00,2026-09-09T01:04:25Z,2026-09-09T03:04:25+02:00,639.766,5.375,completed,gpt-5.6-sol,high,,b1cd48e7cbfb08eca7554a02590ad06644f7582a7844d926883571e2f7c9b577,
01a083b4-4671-74e0-93a9-10c727f4e7c2,/root/c2_four_fixture_writer,shared C2,01a083b4-4771-70e2-bbc9-94ca878ca9ef,2026-09-09T01:07:05Z,2026-09-09T03:07:05+02:00,2026-09-09T01:11:33Z,2026-09-09T03:11:33+02:00,268.178,3.55,completed,gpt-5.6-terra,high,,d4f4c2f2752134f993d355f4754bcea12d4df67b62a869d930e2ae29219c06a2,
01a083b4-4671-74e0-93a9-10c727f4e7c2,/root/c2_four_fixture_writer,shared C2,01a083d4-1d47-7730-a5ed-0f33296a46e6,2026-09-09T01:41:51Z,2026-09-09T03:41:51+02:00,2026-09-09T01:42:34Z,2026-09-09T03:42:34+02:00,42.938,1.975,completed,gpt-5.6-terra,high,,5a82efa53c170f0b2a98cf516b7a833fb316cdfa0fcecd64c22fec9efebfb330,
01a083b4-4671-74e0-93a9-10c727f4e7c2,/root/c2_four_fixture_writer,shared C2,01a083e2-de4e-72c1-b1cd-edc8edb25887,2026-09-09T01:57:58Z,2026-09-09T03:57:58+02:00,2026-09-09T01:58:52Z,2026-09-09T03:58:52+02:00,53.815,7.064,completed,gpt-5.6-terra,high,,9a7c036b8cd91f2993ef83180266124a9b6b69a7fe22b9bc8e27452cc9130599,
01a083b4-4671-74e0-93a9-10c727f4e7c2,/root/c2_four_fixture_writer,shared C2,01a08405-3390-78d1-bebb-a1f0715bf10f,2026-09-09T02:35:28Z,2026-09-09T04:35:28+02:00,2026-09-09T02:39:33Z,2026-09-09T04:39:33+02:00,245.23,3.661,completed,gpt-5.6-terra,high,,bb1ce8b2af898bba366bc24d6bbd0df72c7e67737c047d8929223089fc1aeff3,
01a083bb-1233-72d1-9a3c-429f2db682f7,/root/c2_fixture_retest_verifier,shared C2,01a083bb-1325-7542-b212-e57cda371dcf,2026-09-09T01:14:30Z,2026-09-09T03:14:30+02:00,2026-09-09T01:20:11Z,2026-09-09T03:20:11+02:00,341.112,3.96,completed,gpt-5.6-luna,low,,b37046b0e65c741ab6207410d399921839bbb7b4d1b1146d773a029995b8cce6,
01a083bb-1233-72d1-9a3c-429f2db682f7,/root/c2_fixture_retest_verifier,shared C2,01a083c0-8187-7f31-8ff6-dc4213154985,2026-09-09T01:20:26Z,2026-09-09T03:20:26+02:00,2026-09-09T01:20:39Z,2026-09-09T03:20:39+02:00,12.741,2.894,completed,gpt-5.6-luna,low,,b5289a2900aa62214b25ce87758ffd900a660967e5bba7498b94f19314523275,
01a083bb-1233-72d1-9a3c-429f2db682f7,/root/c2_fixture_retest_verifier,shared C2,01a083c0-fb7b-7940-8396-1a463866c173,2026-09-09T01:20:57Z,2026-09-09T03:20:57+02:00,2026-09-09T01:21:05Z,2026-09-09T03:21:05+02:00,7.503,1.483,completed,gpt-5.6-luna,low,,f5bc4e0ea454ebda034879d43fb0e21bacdbba1f58faf1cb31415f50fcfb27af,
01a083c3-cad3-72a0-bc54-1bab29df01e9,/root/c2_absent_fixture_diagnosis,shared C2,01a083c3-cc02-7132-8d12-e9a661376403,2026-09-09T01:24:02Z,2026-09-09T03:24:02+02:00,2026-09-09T01:31:17Z,2026-09-09T03:31:17+02:00,435.173,6.617,completed,gpt-5.6-sol,high,,dccf59cfb3bd2b04c0cba98a687cb261bf0e6337626b679dbcd21e0209344584,
01a083cf-c127-7b03-b379-b8edaf7559ff,/root/c2_rebuild_test_verifier,shared C2,01a083cf-c225-7f20-93e1-12b13f1788f3,2026-09-09T01:37:06Z,2026-09-09T03:37:06+02:00,2026-09-09T01:38:31Z,2026-09-09T03:38:31+02:00,85.102,3.464,completed,gpt-5.6-luna,low,,4ce6238903c1ceb49a3fc7ca8ffd08c6f5937667d5bbe03cb24564a30662e002,
01a083d6-e3bd-7392-9b75-0e726a61029a,/root/c2_rebuild_test_verifier_2,P1-04,01a083d6-e4c2-7ba1-863c-f6856966f052,2026-09-09T01:44:53Z,2026-09-09T03:44:53+02:00,2026-09-09T01:46:57Z,2026-09-09T03:46:57+02:00,124.136,2.574,completed,gpt-5.6-luna,low,,0afaf0ad76e9d15dce207683d932b9044ff39fc198a01970970946b9e7ecf2d4,
01a083db-25c7-7d70-a666-39aef168640b,/root/c2_createdat_diagnosis,P1-04,01a083db-26bf-77e1-b888-e38c01304bd9,2026-09-09T01:49:32Z,2026-09-09T03:49:32+02:00,2026-09-09T01:55:52Z,2026-09-09T03:55:52+02:00,379.805,3.952,completed,gpt-5.6-sol,high,,2355df723da921c9b6171f3e22bc48a809869c9cb75bfc7bf15b2303a5653817,
01a083e5-b11f-7ef3-a117-123197a485dc,/root/c2_full_verifier_3,shared C2,01a083e5-b215-78e1-975c-c7608621639d,2026-09-09T02:01:03Z,2026-09-09T04:01:03+02:00,2026-09-09T02:02:47Z,2026-09-09T04:02:47+02:00,104.017,2.687,completed,gpt-5.6-luna,low,,737ba1c168d0c6d31df0a19c8e1b3161047eee96c259b8b7ceafd447204669c1,
01a083e5-b11f-7ef3-a117-123197a485dc,/root/c2_full_verifier_3,shared C2,01a083e9-2d44-7952-8af7-91494e63cc4d,2026-09-09T02:04:51Z,2026-09-09T04:04:51+02:00,2026-09-09T02:13:24Z,2026-09-09T04:13:24+02:00,512.738,1.398,completed,gpt-5.6-luna,low,,3cc4f4ed943b9820b268dc76de0acb2330bf4fd769bcbaf1866aa5ebe516fa5e,
01a083e5-b11f-7ef3-a117-123197a485dc,/root/c2_full_verifier_3,P1-04,01a083f2-bd31-77a3-aa94-541f2c5259dc,2026-09-09T02:15:18Z,2026-09-09T04:15:18+02:00,2026-09-09T02:17:14Z,2026-09-09T04:17:14+02:00,115.848,3.119,completed,gpt-5.6-luna,low,,11c4a1f8f7edbec5a3ce7ac2177db5c0c7ea8e6d2f880888fbdacf46e1cba95d,
01a0840a-fe0d-7782-ada4-d9830e758595,/root/c2_diagnostic_matrix_verifier,P1-04,01a0840a-ff14-7723-8bb5-0ad4aedc4ec6,2026-09-09T02:41:48Z,2026-09-09T04:41:48+02:00,2026-09-09T02:46:47Z,2026-09-09T04:46:47+02:00,298.887,2.517,completed,gpt-5.6-luna,low,,b7deb33d385ee634c539dd83ff024493c81d50a397ba736463a073c8517cf182,
01a08414-c399-7680-bf10-9bfdce5d3ccf,/root/c2_reversed_precedence_diagnosis,P1-04,01a08414-c490-7251-807a-4cca3640bbca,2026-09-09T02:52:28Z,2026-09-09T04:52:28+02:00,2026-09-09T02:53:21Z,2026-09-09T04:53:21+02:00,52.489,3.605,completed,gpt-5.6-luna,medium,,ac99c63672d45e608fa0ca115c5496cd4413d5c5a736f998685727a83519c8b2,
01a08417-6257-7110-a436-8a3dbd0b0c79,/root/c2_reversed_precedence_writer,shared C2,01a08417-633f-7891-89f3-20335f54194d,2026-09-09T02:55:20Z,2026-09-09T04:55:20+02:00,2026-09-09T02:56:06Z,2026-09-09T04:56:06+02:00,45.766,3.333,completed,gpt-5.6-terra,medium,,90c43c282cd4ef947dfc406c969bb1138aab0478a89079db36c5b3bad127858b,
01a0841b-8124-7562-a3a9-8164f8073451,/root/c2_final_firebase_verifier,P1-04,01a0841b-820e-7682-afd9-cd0c95163ffb,2026-09-09T02:59:50Z,2026-09-09T04:59:50+02:00,2026-09-09T03:05:23Z,2026-09-09T05:05:23+02:00,333.084,4.366,completed,gpt-5.6-luna,low,,6e97b8ecce85cca7bf7b07325ab511ff73acc4f48aac4fcabbebb5aa5b95dcd3,
01a08423-25a3-7cd2-a482-5b06dcd9ffe6,/root/c2_final_acceptance,shared C2,01a08423-26a0-72b3-9a76-c2a641ab1340,2026-09-09T03:08:11Z,2026-09-09T05:08:11+02:00,2026-09-09T03:20:27Z,2026-09-09T05:20:27+02:00,736.598,5.148,completed,gpt-5.6-sol,xhigh,,236769815c441f9df562683217079306671963b374fb61d0102a00bf830e822e,
01a08435-ae01-7fd0-903d-1df09199dec5,/root/c2_ci_verifier,shared C2,01a08435-af13-7432-9cf5-7d9d42012ece,2026-09-09T03:28:25Z,2026-09-09T05:28:25+02:00,2026-09-09T03:31:57Z,2026-09-09T05:31:57+02:00,211.61,3.584,completed,gpt-5.6-luna,low,,62d355276aaa1379aa229fae4cc9990ad61b621b517d9ed20cfe791843d902fc,
01a0843f-3d12-7d70-8624-217f2824ab11,/root/r1_roster_writer,P1-05,01a0843f-3df9-7263-ae67-1b660c847feb,2026-09-09T03:38:52Z,2026-09-09T05:38:52+02:00,2026-09-09T03:49:03Z,2026-09-09T05:49:03+02:00,611.482,4.226,completed,gpt-5.6-terra,high,,5ffc7ea3a311b082a61b92e21b09a39985819ccdbc71478693e171c90d344f34,
01a0843f-3d12-7d70-8624-217f2824ab11,/root/r1_roster_writer,P1-05,01a0845f-321a-7c81-945c-681b8915204d,2026-09-09T04:13:46Z,2026-09-09T06:13:46+02:00,2026-09-09T04:20:24Z,2026-09-09T06:20:24+02:00,398.305,3.291,completed,gpt-5.6-terra,high,,2dc66993cb205f48e50d6ed46ea9759557a875925bdab30557593288773b3564,
01a0843f-3d12-7d70-8624-217f2824ab11,/root/r1_roster_writer,P1-05,01a08498-3be2-7030-bd1e-426ea584d112,2026-09-09T05:16:04Z,2026-09-09T07:16:04+02:00,2026-09-09T05:17:28Z,2026-09-09T07:17:28+02:00,83.978,9.3,completed,gpt-5.6-terra,high,,988e5735bd73c46233dba80c2f858329dd5ec6e0b141d7b2207c83143d57927f,
01a0843f-3d12-7d70-8624-217f2824ab11,/root/r1_roster_writer,P1-05,01a084a8-c2b0-7e62-9ebe-6e47cf10bc2b,2026-09-09T05:34:07Z,2026-09-09T07:34:07+02:00,2026-09-09T05:34:12Z,2026-09-09T07:34:12+02:00,4.624,3.277,completed,gpt-5.6-terra,high,,7c6d547206074ade4eae47c493fade27cab4238ec8cd1ec62d68517fae23a220,
01a0843f-3d12-7d70-8624-217f2824ab11,/root/r1_roster_writer,P1-05,01a084b5-576c-7d91-87df-d0c3586aaa29,2026-09-09T05:47:52Z,2026-09-09T07:47:52+02:00,2026-09-09T05:48:01Z,2026-09-09T07:48:01+02:00,9.366,3.376,completed,gpt-5.6-terra,high,,544064b7363632ab087862a53ff601576bfc3008c1aab736eea6d01b772e5197,
01a0843f-3d12-7d70-8624-217f2824ab11,/root/r1_roster_writer,P1-05,01a084c7-efde-7362-8ab9-5eb51b4036c5,2026-09-09T06:08:10Z,2026-09-09T08:08:10+02:00,2026-09-09T06:12:19Z,2026-09-09T08:12:19+02:00,248.916,3.586,completed,gpt-5.6-terra,high,,f223db36b6f6bc9039b26eaec6f250c2f14d7bff575eae278a7df367f6ef5bfc,
01a08440-c78b-75d1-bdf3-65fcbb8f2dbe,/root/c3_html_common_writer,P1-04 C3,01a08440-c888-73f0-b2ad-f47d53d2fd2c,2026-09-09T03:40:33Z,2026-09-09T05:40:33+02:00,2026-09-09T03:49:26Z,2026-09-09T05:49:26+02:00,533.419,4.055,completed,gpt-5.6-terra,high,,6f14e3a56f12776a76fdc8f392d56ec4c11638f24a3fb35d1cbcd865e1af8a85,
01a0844b-40bd-72b3-8861-8bc5d887e2c4,/root/r1_implementation_review,P1-04,01a0844b-41a7-70b3-ada8-cd4c824a9e99,2026-09-09T03:51:59Z,2026-09-09T05:51:59+02:00,2026-09-09T04:09:46Z,2026-09-09T06:09:46+02:00,1066.493,6.32,completed,gpt-5.6-sol,xhigh,,318c6e93b5f967f44a950c7003c991c4d3180b72d797745cc185e261244a323e,
01a0844b-40bd-72b3-8861-8bc5d887e2c4,/root/r1_implementation_review,P1-04,01a08491-3e3e-7d12-8fd2-732b79cf1c6f,2026-09-09T05:08:26Z,2026-09-09T07:08:26+02:00,2026-09-09T05:15:33Z,2026-09-09T07:15:33+02:00,427.637,7.158,completed,gpt-5.6-sol,xhigh,,1393f2196b6065f5764f516f8d3dac5c1f132b9e4626272de70897cdd879143d,
01a0844b-40bd-72b3-8861-8bc5d887e2c4,/root/r1_implementation_review,P1-05,01a08499-c08b-75d3-826e-711344c5fd40,2026-09-09T05:17:43Z,2026-09-09T07:17:43+02:00,2026-09-09T05:33:27Z,2026-09-09T07:33:27+02:00,943.605,5.454,completed,gpt-5.6-sol,xhigh,,4d59267da7bd98fd93e29ab91bc7a34be5a290d8f2f79dca78ddab426a935254,
01a0844b-89d5-7af3-8109-463fd4bc383f,/root/c3_implementation_review,P1-04,01a0844b-8aec-71e1-b364-6f95bab9f0e0,2026-09-09T03:52:18Z,2026-09-09T05:52:18+02:00,2026-09-09T04:07:47Z,2026-09-09T06:07:47+02:00,929.153,6.015,completed,gpt-5.6-sol,xhigh,,306ac290321109ae32d788d645067a4c33e52d478574000e15917c54e17c38aa,
01a0845e-c32a-74a3-b873-c30db217a811,/root/c3_refreeze_architecture,P1-04 C3,01a0845e-c43e-78a0-9ab8-6b46f030949b,2026-09-09T04:13:18Z,2026-09-09T06:13:18+02:00,2026-09-09T04:21:01Z,2026-09-09T06:21:01+02:00,463.5,6.919,completed,gpt-6-astra,high,,e4b8113f2d75969e08a9c9c1a7ba355e64b63142e18c6fb26158b83577b93e90,
